response_id,d_urban,s_gender,s_race,d_education,s_hhincome,s_problem,m1_philosophy_1,m1_philosophy_2,m1_philosophy_3,m1_philosophy_4,m1_philosophy_5,m1_philosophy_6,m1_philosophy_7,m1_philosophy_8,m1_philosophy_9,m2_attitudes_1,m2_attitudes_2,m2_attitudes_3,m2_attitudes_4,m2_attitudes_5,m2_attitudes_6,m2_attitudes_7,m2_attitudes_8,m2_attitudes_9,m2_attitudes_10,m2_attitudes_11,m2_awareness_apps_1,m2_awareness_apps_4,m2_awareness_apps_5,m2_awareness_apps_6,m2_awareness_apps_7,m2_awareness_apps_8,m2_awareness_apps_9,m2_awareness_apps_10,m2_awareness_apps_11,m2_awareness_apps_12,m2_awareness_apps_13,m2_awareness_apps_14,hours,source_1,source_4,source_5,source_6,source_7,source_8,source_9,source_10,source_11,source_12,source_13,source_14,source_15,source_16,source_17,behavior_1,behavior_4,behavior_5,behavior_6,behavior_7,behavior_8,behavior_9,behavior_10,behavior_11,behavior_12,behavior_13,behavior_14,behavior_15,behavior_16,behavior_a_1,behavior_a_2,behavior_a_3,behavior_a_4,behavior_a_5,behavior_a_6,behavior_a_7,behavior_a_8,behavior_a_9,behavior_a_10,behavior_a_11,behavior_a_12,behavior_a_13,behavior_a_14,interst_cbt,past_coach,interest_coach,d_marital,d_h_hnumber,d_parent,d_child_infant,d_child_young,d_child_older,d_politics,d_political_view,d_employment,d_work_schedule,d_work_hours,s_region,s_age,weights
R_3n2RQkOPGxAE2Ab,1,1,5,8,4,1,4,4,5,5,5,4,4,5,5,5,5,4,4,5,4,4,5,5,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,2,1,2,1,1,5,2,1,1,2,SOUTH,31-45,0.9367589329457665
R_PG4Pqi8VJF6HJ0l,2,2,5,2,2,2,5,2,3,4,2,3,4,4,2,5,5,5,4,4,5,4,2,4,5,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,NA,NA,NA,3,3,5,NA,NA,SOUTH,46-64,1.2088015660586482
R_2ZC5XiPqRquD76w,2,2,1,5,2,1,4,3,4,3,4,4,4,5,5,5,3,4,3,4,5,3,3,4,5,5,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,2,NA,NA,NA,5,1,1,1,3,SOUTH,18-30,0.9524716786126924
R_1dAC3tnYVx26s2q,1,1,5,5,2,2,3,1,3,1,3,1,3,1,2,1,5,3,5,5,3,5,5,3,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,2,4,5,2,2,NA,NA,NA,2,3,2,2,2,WEST,31-45,0.6288701778013603
R_306MwVe8yWyUDZA,1,2,3,5,1,3,4,4,1,2,5,4,5,2,1,2,4,4,4,3,5,4,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,5,2,2,NA,NA,NA,2,2,2,3,1,SOUTH,18-30,5.712236903134678
R_2Po15hsfEstAYzS,1,2,1,2,1,1,5,5,4,1,3,3,1,5,4,4,4,5,4,3,2,2,2,3,4,4,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,1,2,NA,NA,NA,1,1,3,NA,NA,SOUTH,18-30,1.5329218340370472
R_DzXXdcnQIEAEzwB,2,1,5,4,2,3,3,2,3,3,3,3,5,4,3,5,4,4,3,3,3,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,3,2,3,3,1,2,NA,NA,NA,3,4,1,4,3,SOUTH,46-64,1.5244361187015685
R_SJi6J9m9w9cDpK1,1,1,1,4,2,2,5,5,5,4,4,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,5,3,1,1,2,1,1,1,2,2,2,SOUTH,18-30,1.2011750064584668
R_2AN2BA5etS85eCZ,1,1,5,8,3,1,4,4,4,2,4,5,5,4,4,5,5,4,5,4,4,4,3,2,2,3,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,2,1,3,3,3,4,5,1,1,3,MIDWEST,18-30,0.7147447431736722
R_3MnUNLoVPN1mT9o,3,2,5,2,1,2,3,2,5,2,4,4,3,2,3,4,2,2,2,2,2,3,4,2,3,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,2,NA,NA,NA,1,1,4,NA,NA,MIDWEST,31-45,0.835557498237382
R_3g0iJimUgJayEa1,1,1,5,9,3,1,4,5,4,5,4,4,5,5,5,5,4,5,4,4,5,4,5,4,5,4,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,2,2,4,1,1,1,2,NORTHEAST,31-45,0.6641864686523854
R_3qC20ghne4iBktv,1,2,1,5,2,3,4,4,4,4,4,4,4,4,2,5,4,4,4,4,4,3,4,4,4,4,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,1,3,1,2,3,1,1,3,1,1,2,NORTHEAST,18-30,0.6026395007328458
R_1IRZ0IvJepXAeH4,1,2,5,6,3,1,4,3,3,3,4,3,3,4,4,4,3,3,3,3,5,3,4,3,3,4,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,1,1,5,2,2,NA,NA,NA,1,1,1,1,2,WEST,18-30,0.5443711942778983
R_C3Ls9Q57yrJQ7zb,1,2,3,4,2,1,3,3,5,2,4,4,5,5,5,4,3,2,3,5,4,3,4,4,3,4,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,6,2,2,NA,NA,NA,2,2,1,2,3,WEST,18-30,2.44866945849422
R_31RYifZEHTLNJB3,2,2,5,2,3,3,5,2,5,3,4,5,5,5,5,5,5,5,3,4,5,3,5,5,4,5,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,2,1,5,2,2,NA,NA,NA,3,3,1,2,2,WEST,18-30,0.5443711942778983
R_1mDCJ9gCYbNusEd,1,2,5,2,3,1,5,5,4,5,5,4,5,5,5,5,4,5,2,4,5,4,4,4,5,4,1,1,1,1,1,NA,NA,NA,1,1,1,NA,2,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,4,NA,NA,1,2,1,1,2,1,1,2,1,1,2,1,1,3,NORTHEAST,18-30,0.49923930148814927
R_1rCZ5p09ThhVqFm,1,1,1,5,3,3,4,2,4,3,2,3,3,4,4,4,3,3,3,2,4,2,4,3,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1,2,1,3,1,1,1,2,1,5,3,NA,NA,MIDWEST,31-45,1.048195355341652
R_3kCmNbrNUoOmbdm,3,1,5,1,1,2,3,3,3,3,3,3,3,4,4,4,4,5,3,3,3,4,3,4,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,2,2,NA,NA,NA,NA,3,4,NA,NA,SOUTH,18-30,1.3906249136267241
R_suS0aew0MEUEST7,3,2,5,9,4,3,5,5,4,5,4,5,5,5,5,4,5,5,5,5,4,5,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,2,3,1,1,3,NORTHEAST,65+,0.5664612995269854
R_3qvUwL5hFcCzn2h,1,2,4,2,2,1,4,3,3,4,3,3,3,3,3,2,3,3,3,3,4,3,2,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,3,1,2,1,1,3,3,1,1,2,SOUTH,18-30,0.7487067651645853
R_3Q01Zrc6eAp5KWA,1,1,5,2,3,2,5,1,4,5,4,5,5,5,2,5,5,5,2,5,5,5,4,4,4,2,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,2,1,1,1,2,1,1,1,1,3,NORTHEAST,31-45,0.6641864686523854
R_2VeYyMpQq9ucfPZ,1,1,3,4,1,3,4,4,3,4,3,2,4,4,4,3,4,4,4,4,3,4,2,4,1,4,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,4,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,2,2,4,5,1,2,NA,NA,NA,3,2,4,NA,NA,NORTHEAST,18-30,4.557912150654132
R_3sZ8nk6ApMTi69b,2,1,5,6,4,2,5,4,4,5,4,4,4,5,4,4,5,4,5,3,4,5,3,4,5,4,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,1,1,3,1,2,3,1,1,3,MIDWEST,31-45,0.6728547983441117
R_1oA1Og5Y3zzTkk5,2,2,5,6,2,1,2,2,2,4,2,4,4,4,4,4,4,4,4,2,4,2,2,2,5,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,2,1,1,1,2,6,3,1,1,3,MIDWEST,31-45,0.5191685807146951
R_2EEStbIseZdUpis,1,1,1,4,3,2,4,2,4,5,2,4,5,5,5,5,5,4,4,5,5,3,5,5,5,2,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,2,NA,NA,3,NA,NA,NA,2,2,2,1,NA,2,2,2,5,2,2,NA,NA,NA,3,5,4,NA,NA,SOUTH,31-45,1.4593139039879264
R_a4tPyE3IU1JaJGN,3,2,5,4,3,2,4,2,3,3,4,2,3,4,4,4,5,5,4,4,4,4,3,4,3,4,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,3,3,NA,2,4,2,NA,NA,NA,4,NA,NA,NA,2,2,2,5,2,1,2,1,2,4,2,1,2,2,MIDWEST,31-45,0.5978934483013717
R_a5eBdSOX45zZKHD,2,1,2,8,4,2,4,4,4,2,3,5,5,5,3,5,4,4,3,4,5,2,4,5,5,4,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,3,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,1,2,1,1,2,2,2,2,SOUTH,18-30,1.9961658650351881
R_2WNgUNBw8JjfCRk,3,2,5,4,2,2,4,3,4,4,3,5,5,5,3,4,5,5,4,5,4,4,5,4,2,4,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,2,2,5,1,2,NA,NA,NA,4,3,1,1,3,MIDWEST,18-30,0.4921317234505133
R_10O7AdmClrqxyNv,2,1,4,3,3,2,4,1,4,4,3,2,3,3,4,5,4,3,3,3,4,4,4,5,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5,3,2,NA,NA,NA,3,1,8,NA,NA,MIDWEST,18-30,0.7810428782251259
R_1FlkcKmROkhsUP3,1,2,1,4,1,2,4,4,5,4,5,5,4,1,5,5,5,5,5,5,5,4,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,4,NA,NA,NA,3,2,4,6,4,1,2,4,2,2,3,6,NA,NA,SOUTH,31-45,1.6171378819955464
R_27W0J1JR37MaLMu,1,2,5,5,2,3,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,3,4,3,4,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,2,2,2,5,3,1,1,1,3,2,2,1,1,2,SOUTH,31-45,0.7227945864191394
R_1q7Xc4xWc6YQYUK,1,1,1,6,2,2,4,4,4,4,5,5,5,5,4,4,5,4,5,5,5,4,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,2,NA,NA,NA,2,2,1,1,3,SOUTH,18-30,1.2011750064584668
R_d6HKihZf4w5EfQd,2,2,5,2,2,2,3,2,3,3,3,4,4,4,2,4,4,5,2,4,2,4,4,4,2,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,NA,NA,NA,4,4,4,NA,NA,MIDWEST,31-45,0.5191685807146951
R_2b2yLfkmjabarfU,2,1,5,6,4,3,4,2,5,4,4,5,4,4,4,4,5,4,4,4,4,4,3,5,5,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,4,1,1,3,2,3,3,1,1,3,NORTHEAST,31-45,0.5926978705337719
R_1lAEQJhSnPOsUzk,2,1,5,4,3,2,4,5,4,5,5,5,5,4,4,5,5,5,4,4,3,4,5,4,3,5,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,NA,NA,NA,2,2,1,1,2,NORTHEAST,31-45,0.6641864686523854
R_2wG4euu8gPErZhf,2,1,5,5,1,1,4,4,4,3,3,3,3,4,4,4,5,5,3,5,4,4,5,1,4,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,2,2,2,1,2,1,1,2,1,3,3,6,NA,NA,WEST,31-45,1.0121128511984494
R_tJs5b8vt9JiUF5n,2,2,5,4,2,2,3,4,3,4,4,4,4,5,4,4,4,4,4,3,4,4,4,3,4,4,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,3,NA,NA,NA,2,2,2,1,2,1,1,1,2,4,4,4,NA,NA,SOUTH,31-45,0.7227945864191394
R_yDtNYin6Aibbb0J,1,1,1,4,2,1,4,4,4,4,5,5,3,4,4,5,3,4,4,3,4,5,4,3,4,5,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,2,2,2,1,2,2,2,2,2,1,1,2,SOUTH,18-30,1.2011750064584668
R_129nuj4S5Il2J67,1,1,5,2,2,1,4,4,3,4,5,5,2,3,3,3,5,3,4,4,4,4,2,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,2,2,2,2,2,2,2,2,SOUTH,18-30,0.8640563506845224
R_2SqmVu6UrRrTf1F,1,2,5,5,1,1,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,3,2,3,1,2,2,NA,NA,NA,3,3,1,1,3,SOUTH,18-30,1.1026959757578632
R_1d0KLqqmOHxRZoB,2,2,5,4,1,3,5,2,4,3,3,4,5,4,5,5,5,5,3,3,4,4,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,5,NA,NA,2,NA,NA,NA,3,NA,4,NA,NA,2,2,3,1,3,1,1,2,1,3,3,7,NA,NA,SOUTH,18-30,1.1026959757578632
R_2a8NsoAzxmvwz8K,3,2,5,4,1,1,4,2,2,4,2,4,4,5,3,5,5,5,5,5,4,5,5,4,5,4,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,3,NA,NA,NA,NA,NA,3,NA,1,2,1,2,2,1,1,2,2,3,2,9,NA,NA,MIDWEST,31-45,0.835557498237382
R_22V8d38jnfgEtBg,3,1,1,2,2,1,4,3,3,4,4,3,5,5,5,5,5,5,4,5,4,5,4,3,5,5,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,2,2,2,5,3,2,NA,NA,NA,2,3,1,1,2,SOUTH,18-30,1.2011750064584668
R_1OIbAXResv4bUgR,2,2,5,6,3,2,4,2,5,5,2,5,5,5,5,5,5,4,4,5,4,5,4,4,2,2,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,1,1,NA,1,NA,3,2,NA,2,2,4,3,NA,NA,2,4,NA,3,NA,1,1,1,1,3,1,1,3,2,4,5,1,3,3,SOUTH,31-45,0.8323965735615076
R_3KHF3a0nQM872Be,2,2,4,1,2,1,4,1,3,4,4,3,4,3,3,5,5,5,4,3,5,5,4,5,5,3,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,4,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,4,NA,NA,4,NA,NA,NA,2,3,3,2,NA,3,2,2,5,2,2,NA,NA,NA,2,2,8,NA,NA,MIDWEST,18-30,0.5377807691777358
R_RgymR5HMEvFShOh,2,1,5,6,2,3,4,4,1,5,3,5,2,1,4,4,2,5,2,4,2,4,1,4,1,4,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,2,NA,NA,NA,NA,NA,2,1,3,1,2,1,2,2,1,2,2,1,2,2,SOUTH,31-45,0.9115260973163227
R_25Lt6Is87anF3dr,1,2,5,3,1,1,4,2,3,3,3,4,5,4,3,5,5,5,5,5,5,5,5,4,3,5,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,1,1,3,2,4,4,8,NA,NA,SOUTH,31-45,1.1632761665517424
R_2rjuQUKmpBPsCEV,3,2,5,2,2,2,4,1,4,4,2,4,4,4,5,5,4,4,4,2,1,4,4,4,5,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,6,2,1,1,2,1,5,4,7,NA,NA,SOUTH,31-45,0.7227945864191394
